age,workclass,education-num,occupation,race,sex,capital-gain,capital-loss,hours-per-week,income_50k
51,Private,14,Protective-serv,White,Male,0,0,40,0
25,Private,13,Adm-clerical,White,Male,0,0,30,0
26,Private,10,Transport-moving,White,Male,7298,0,55,1
42,Private,10,Sales,White,Male,0,0,80,1
42,Private,10,Adm-clerical,Black,Male,0,0,40,0
42,Local-gov,13,Prof-specialty,White,Female,0,0,50,1
50,Private,10,Adm-clerical,White,Female,3418,0,38,0
53,Private,9,Transport-moving,White,Male,0,0,40,0
36,Private,9,Machine-op-inspct,White,Male,0,0,40,1
47,State-gov,16,Prof-specialty,White,Male,15024,0,50,1
24,Private,11,Craft-repair,White,Male,0,0,40,0
58,Private,9,Farming-fishing,White,Male,0,0,53,1
35,Private,13,Exec-managerial,White,Male,0,0,45,0
22,Private,9,Craft-repair,White,Male,0,0,30,0
31,Private,11,Other-service,White,Female,0,0,40,0
20,Private,9,Other-service,White,Male,0,0,35,0
32,Private,10,Other-service,White,Male,0,0,34,0
33,Private,7,Handlers-cleaners,White,Male,0,0,50,0
51,Private,14,Prof-specialty,White,Male,0,1902,60,1
34,Private,10,Prof-specialty,White,Male,0,0,50,1
19,Private,9,Other-service,White,Female,0,0,35,0
37,Private,9,Machine-op-inspct,White,Male,0,0,40,0
59,Private,9,Craft-repair,White,Male,0,0,42,1
45,Self-emp-not-inc,13,Transport-moving,White,Male,0,0,40,1
21,Private,9,Craft-repair,White,Male,0,0,35,0
19,Private,9,Sales,White,Female,0,0,30,0
38,Federal-gov,10,Handlers-cleaners,White,Male,0,0,40,0
39,Self-emp-inc,13,Exec-managerial,White,Male,0,0,45,0
37,Private,5,Other-service,White,Male,3137,0,40,0
20,Private,10,Other-service,White,Male,0,0,40,0
27,Private,10,Craft-repair,White,Male,0,0,49,0
24,Private,13,Sales,White,Female,0,0,40,0
66,Self-emp-inc,13,Sales,White,Male,5556,0,26,1
23,Private,9,Sales,White,Male,0,0,50,0
33,Self-emp-inc,9,Sales,White,Male,0,0,50,1
38,Private,9,Sales,White,Male,0,1977,99,1
54,Private,10,Prof-specialty,Black,Male,0,0,56,1
29,Private,13,Sales,White,Male,0,0,50,1
41,Self-emp-not-inc,15,Exec-managerial,White,Male,15024,0,40,1
51,Local-gov,14,Prof-specialty,White,Male,0,0,80,1
38,Private,14,Transport-moving,White,Male,0,0,72,1
29,Private,9,Craft-repair,White,Male,0,0,40,0
38,Private,10,Sales,White,Female,0,0,40,0
33,Private,9,Machine-op-inspct,White,Male,0,0,50,1
35,Private,14,Prof-specialty,White,Male,0,0,45,1
44,Private,10,Sales,White,Female,4386,0,40,1
24,Self-emp-not-inc,7,Prof-specialty,White,Female,0,0,3,0
21,Private,9,Handlers-cleaners,White,Male,0,0,40,0
33,Self-emp-not-inc,13,Sales,White,Male,0,0,45,1
46,Private,6,Machine-op-inspct,White,Male,0,0,40,1
42,Private,10,Prof-specialty,White,Male,0,0,40,1
20,Private,9,Handlers-cleaners,White,Male,0,0,30,0
52,Private,9,Sales,White,Male,0,1902,60,1
30,State-gov,9,Adm-clerical,Black,Female,0,0,40,0
71,Private,13,Craft-repair,White,Male,11678,0,45,1
27,Private,10,Exec-managerial,White,Female,0,0,40,0
45,State-gov,13,Adm-clerical,White,Male,7688,0,40,1
23,Private,10,Sales,White,Female,0,0,30,0
47,Private,9,Exec-managerial,Black,Female,0,0,40,0
38,Private,10,Exec-managerial,White,Male,0,0,50,0
27,Private,15,Prof-specialty,White,Female,0,0,40,0
35,Private,9,Craft-repair,White,Female,0,0,40,0
24,Private,11,Prof-specialty,White,Male,0,0,40,1
32,Private,9,Other-service,White,Female,0,0,35,0
43,Local-gov,13,Protective-serv,White,Male,0,0,55,1
33,Private,11,Adm-clerical,White,Male,0,0,45,0
34,Local-gov,9,Transport-moving,White,Male,0,0,45,0
48,Self-emp-inc,16,Prof-specialty,White,Male,7688,0,55,1
21,Private,9,Craft-repair,White,Male,0,0,40,0
43,Private,10,Prof-specialty,White,Male,0,0,48,1
22,Private,8,Other-service,White,Male,0,0,35,0
57,Private,9,Sales,White,Male,0,0,40,1
47,Private,9,Machine-op-inspct,White,Male,0,0,40,0
34,Private,10,Adm-clerical,White,Male,0,0,40,0
23,Private,9,Sales,White,Male,0,0,40,0
26,State-gov,13,Prof-specialty,White,Male,0,0,20,0
48,Private,16,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,1
30,Local-gov,13,Protective-serv,White,Male,0,0,45,1
39,Self-emp-not-inc,9,Exec-managerial,White,Male,0,0,60,1
53,Private,9,Transport-moving,White,Male,0,0,45,0
55,Self-emp-not-inc,14,Prof-specialty,White,Male,7298,0,40,1
48,Local-gov,14,Prof-specialty,White,Male,0,1876,50,0
45,Private,6,Sales,White,Female,0,0,40,0
31,Private,10,Transport-moving,White,Male,0,0,34,0
45,Private,9,Craft-repair,White,Male,5013,0,45,0
44,Self-emp-inc,13,Farming-fishing,White,Male,15024,0,65,1
37,Private,9,Craft-repair,White,Male,0,0,50,1
32,Private,13,Sales,White,Female,0,0,30,0
63,Private,10,Sales,White,Male,5013,0,15,0
23,Private,9,Machine-op-inspct,White,Male,0,0,40,0
21,Private,9,Other-service,White,Female,0,0,50,0
18,Private,10,Other-service,Asian-Pac-Islander,Male,0,0,16,0
59,Private,9,Other-service,White,Female,0,0,37,0
43,Private,9,Craft-repair,White,Male,0,0,40,1
58,Private,3,Machine-op-inspct,Black,Male,0,0,40,0
39,Private,10,Exec-managerial,White,Male,0,0,40,1
56,Private,10,Sales,White,Male,0,0,40,0
35,Private,9,Machine-op-inspct,White,Male,0,0,40,0
54,Private,9,Machine-op-inspct,White,Female,0,0,40,1
72,Private,10,Protective-serv,White,Male,0,0,40,0
45,Private,12,Exec-managerial,White,Male,0,0,40,1
61,Other,4,Other,White,Male,0,0,40,1
17,Private,8,Handlers-cleaners,White,Male,0,0,18,0
25,Private,9,Adm-clerical,White,Female,0,0,40,0
48,State-gov,10,Protective-serv,White,Male,0,0,40,1
60,Private,10,Adm-clerical,White,Female,0,0,38,0
53,Federal-gov,13,Protective-serv,White,Male,0,0,40,1
34,Private,12,Prof-specialty,White,Female,0,0,45,1
41,Private,16,Machine-op-inspct,White,Female,0,0,40,1
62,Other,10,Other,White,Female,0,0,1,0
32,Private,7,Other-service,Black,Female,0,0,40,0
32,Local-gov,9,Other-service,Amer-Indian-Eskimo,Male,0,0,40,0
36,Private,13,Prof-specialty,White,Male,15024,0,50,1
50,Self-emp-not-inc,9,Exec-managerial,White,Male,0,1887,40,1
64,Self-emp-not-inc,10,Sales,White,Male,0,1977,50,1
41,Private,9,Craft-repair,White,Female,0,0,40,0
47,Self-emp-inc,13,Sales,White,Male,0,0,40,1
20,Private,9,Prof-specialty,White,Female,0,0,40,0
30,Private,10,Sales,White,Male,0,1672,45,0
39,Private,9,Sales,White,Male,15024,0,50,1
27,Private,15,Prof-specialty,White,Female,0,0,45,0
64,Private,10,Exec-managerial,White,Male,0,0,40,0
51,Self-emp-not-inc,10,Craft-repair,White,Male,0,0,8,1
40,Private,9,Other-service,White,Female,0,0,40,0
49,Private,14,Prof-specialty,White,Male,0,0,50,1
32,Federal-gov,13,Prof-specialty,White,Male,0,0,40,1
54,Private,10,Adm-clerical,White,Female,0,0,40,0
51,Self-emp-inc,9,Exec-managerial,White,Male,14084,0,40,1
28,Private,10,Other-service,White,Male,0,0,40,0
26,Private,5,Craft-repair,White,Male,0,0,35,0
22,Private,9,Sales,White,Female,0,0,20,0
66,Other,10,Other,White,Female,0,0,35,0
60,Private,13,Prof-specialty,White,Female,8614,0,48,1
58,Private,10,Sales,White,Male,0,0,45,1
41,Federal-gov,13,Exec-managerial,White,Male,0,0,40,1
20,Local-gov,10,Farming-fishing,White,Male,0,0,40,0
75,Self-emp-inc,9,Adm-clerical,White,Male,0,0,26,0
24,Private,10,Craft-repair,White,Male,0,0,40,0
53,State-gov,14,Prof-specialty,White,Female,0,0,40,0
37,Private,9,Craft-repair,White,Male,0,0,60,1
29,Private,9,Machine-op-inspct,White,Female,0,0,40,0
34,Private,9,Adm-clerical,White,Male,0,0,40,1
40,Private,13,Prof-specialty,White,Female,0,0,60,1
36,Private,10,Adm-clerical,White,Male,0,0,40,0
43,Private,5,Machine-op-inspct,Black,Female,0,625,40,0
44,Private,10,Adm-clerical,White,Female,0,0,35,0
37,Self-emp-inc,11,Sales,White,Male,0,0,40,1
61,Private,9,Sales,White,Female,0,0,35,0
51,Private,9,Prof-specialty,White,Female,0,0,40,0
46,Private,9,Other-service,White,Female,0,0,40,0
43,Private,9,Machine-op-inspct,White,Female,0,0,24,0
38,Private,13,Sales,White,Male,7298,0,40,1
39,Private,14,Prof-specialty,White,Female,0,1902,18,1
45,Private,11,Other-service,White,Female,0,0,8,0
22,Private,13,Other-service,White,Female,0,0,20,0
37,Self-emp-not-inc,5,Transport-moving,White,Male,0,0,70,1
53,Private,13,Sales,White,Male,0,0,50,1
50,Private,13,Sales,White,Male,0,0,40,0
29,Private,7,Craft-repair,White,Male,0,0,40,0
56,Private,6,Handlers-cleaners,White,Male,0,0,40,0
49,Private,8,Transport-moving,Asian-Pac-Islander,Male,0,0,35,0
21,Other,9,Other,White,Female,1055,0,40,0
58,Private,9,Sales,White,Female,0,0,40,1
37,Private,13,Exec-managerial,White,Male,0,0,45,0
27,Private,14,Prof-specialty,Asian-Pac-Islander,Male,0,0,20,0
37,Local-gov,14,Prof-specialty,White,Male,0,0,40,1
29,Private,13,Exec-managerial,White,Male,0,0,50,1
37,Private,14,Exec-managerial,White,Male,0,0,60,1
21,Private,6,Machine-op-inspct,White,Male,0,0,40,0
51,Private,9,Sales,White,Female,0,0,31,0
52,Private,9,Craft-repair,White,Male,0,0,84,0
36,Private,7,Craft-repair,White,Male,0,0,40,0
52,Private,10,Sales,White,Male,0,0,48,1
35,Private,13,Prof-specialty,White,Male,5013,0,40,0
21,Private,10,Protective-serv,White,Male,0,0,40,0
28,Private,10,Other-service,White,Female,0,0,35,0
20,Private,10,Adm-clerical,White,Female,0,0,16,0
49,Private,4,Machine-op-inspct,Other,Male,0,0,38,0
19,Self-emp-not-inc,10,Other-service,White,Female,0,0,24,0
52,Private,10,Exec-managerial,White,Male,3103,0,55,1
24,Self-emp-not-inc,10,Handlers-cleaners,White,Male,0,0,45,0
32,Private,7,Transport-moving,White,Male,7298,0,60,1
36,Self-emp-not-inc,11,Farming-fishing,White,Male,0,0,60,1
47,Private,11,Prof-specialty,White,Female,0,0,44,0
39,Private,5,Other-service,White,Female,0,0,40,0
17,Private,6,Tech-support,White,Male,0,0,10,0
59,Self-emp-inc,10,Exec-managerial,White,Male,15024,0,60,1
34,Private,14,Exec-managerial,Asian-Pac-Islander,Male,7298,0,35,1
38,Private,5,Farming-fishing,White,Male,0,0,54,0
51,Private,9,Transport-moving,White,Male,0,0,40,0
35,Private,9,Exec-managerial,White,Male,0,0,45,0
65,Self-emp-inc,13,Sales,White,Male,99999,0,60,1
50,Local-gov,13,Protective-serv,White,Male,0,0,44,1
23,Private,1,Other-service,Asian-Pac-Islander,Female,0,0,40,0
22,Private,10,Tech-support,White,Female,0,0,60,0
33,Local-gov,11,Protective-serv,White,Male,0,0,70,0
36,Private,13,Prof-specialty,White,Female,4650,0,25,0
62,Self-emp-not-inc,9,Farming-fishing,White,Male,0,0,35,0
38,Private,7,Craft-repair,White,Male,5178,0,40,1
49,Federal-gov,13,Prof-specialty,White,Male,0,0,40,1
50,Private,14,Sales,White,Male,0,0,40,1
45,Private,14,Transport-moving,White,Male,14344,0,48,1
34,Private,9,Machine-op-inspct,White,Female,0,0,25,0
30,Private,13,Sales,White,Male,0,0,40,1
48,Private,9,Other-service,White,Female,0,0,35,0
35,Private,15,Prof-specialty,White,Male,0,0,55,1
51,Private,9,Craft-repair,White,Male,0,0,50,0
38,Private,5,Farming-fishing,White,Male,0,0,60,0
44,Private,9,Other-service,Asian-Pac-Islander,Male,0,2377,35,0
41,Local-gov,14,Prof-specialty,Asian-Pac-Islander,Female,0,0,40,1
21,Private,10,Other-service,White,Female,0,0,29,0
20,Private,10,Other-service,White,Female,0,0,25,0
58,Private,13,Sales,White,Male,0,1902,70,1
40,Local-gov,12,Exec-managerial,White,Male,0,0,40,1
55,State-gov,13,Exec-managerial,Black,Male,0,0,40,0
20,Federal-gov,9,Adm-clerical,White,Female,0,0,40,0
35,Private,11,Tech-support,White,Male,0,0,52,1
30,Private,10,Protective-serv,White,Male,0,0,48,0
38,Private,13,Tech-support,Black,Male,0,0,55,1
25,Private,2,Other-service,White,Male,0,0,25,0
20,Private,10,Adm-clerical,White,Female,0,0,45,0
41,Private,7,Machine-op-inspct,Black,Male,0,0,40,0
67,Private,13,Adm-clerical,White,Male,0,1510,8,0
33,Private,9,Sales,White,Male,0,0,50,1
40,Private,16,Prof-specialty,White,Female,0,0,30,1
35,Private,13,Prof-specialty,White,Female,0,0,32,0
42,Self-emp-inc,13,Exec-managerial,White,Male,0,0,60,1
29,Private,10,Other-service,White,Female,0,0,28,0
18,Private,7,Other-service,White,Male,0,0,28,0
42,Self-emp-inc,11,Craft-repair,White,Male,0,0,40,0
47,Private,9,Craft-repair,White,Male,0,0,45,1
22,Private,10,Prof-specialty,White,Female,0,0,20,0
47,Private,9,Craft-repair,White,Male,0,0,50,0
69,Self-emp-not-inc,15,Prof-specialty,White,Male,99999,0,40,1
27,Private,13,Prof-specialty,White,Female,7298,0,45,1
35,Private,9,Transport-moving,White,Female,0,0,60,1
52,Self-emp-not-inc,9,Farming-fishing,White,Male,0,1887,60,1
33,Private,14,Prof-specialty,White,Female,5178,0,10,1
50,Private,9,Adm-clerical,Black,Male,0,0,40,0
43,Private,9,Craft-repair,White,Male,0,0,45,0
25,Private,7,Machine-op-inspct,White,Male,0,0,40,0
47,Private,9,Machine-op-inspct,White,Male,0,0,50,1
39,Private,13,Prof-specialty,White,Male,0,0,43,1
36,Private,12,Sales,White,Female,0,0,40,0
56,Private,6,Adm-clerical,Black,Female,0,0,36,0
21,Private,9,Handlers-cleaners,Asian-Pac-Islander,Female,0,0,34,0
40,Private,15,Prof-specialty,White,Male,15024,0,55,1
63,Private,3,Other-service,Asian-Pac-Islander,Female,0,0,19,0
50,Federal-gov,13,Exec-managerial,White,Male,0,0,55,1
45,Self-emp-not-inc,10,Craft-repair,White,Male,0,0,60,0
47,Private,9,Priv-house-serv,White,Female,0,0,4,0
63,Private,14,Prof-specialty,Other,Male,0,0,40,1
38,Private,13,Farming-fishing,White,Male,0,0,40,0
51,Self-emp-inc,9,Exec-managerial,White,Male,0,0,99,1
46,State-gov,14,Protective-serv,White,Male,0,0,40,0
48,Self-emp-not-inc,14,Exec-managerial,White,Female,0,0,40,1
30,Private,13,Prof-specialty,White,Male,99999,0,35,1
55,Private,8,Machine-op-inspct,White,Female,0,0,40,0
38,Local-gov,9,Protective-serv,White,Male,0,0,40,1
20,Other,9,Other,White,Female,0,0,40,0
18,Private,9,Protective-serv,White,Male,0,0,40,0
35,Private,10,Protective-serv,Black,Male,0,0,40,0
28,State-gov,10,Adm-clerical,White,Female,0,0,50,0
45,State-gov,13,Adm-clerical,White,Male,0,0,38,1
73,Private,9,Other-service,White,Female,0,0,32,0
34,Self-emp-not-inc,5,Craft-repair,Other,Male,0,0,40,0
56,Private,9,Machine-op-inspct,Black,Female,0,0,40,0
51,Private,9,Transport-moving,White,Male,0,0,60,0
56,Local-gov,10,Adm-clerical,White,Female,0,0,15,0
36,Private,13,Craft-repair,White,Male,0,0,50,1
74,Self-emp-not-inc,8,Other-service,White,Male,1409,0,20,0
23,Private,9,Sales,White,Female,0,0,40,0
36,Private,11,Prof-specialty,White,Female,3325,0,40,0
21,Private,10,Sales,Asian-Pac-Islander,Male,0,0,30,0
37,Private,5,Other-service,White,Female,0,0,25,0
23,Private,10,Sales,White,Male,0,0,40,0
38,Local-gov,15,Prof-specialty,Black,Male,0,0,40,1
25,Private,13,Tech-support,White,Male,0,0,40,0
49,Private,9,Transport-moving,White,Male,0,0,50,0
21,Private,9,Other-service,White,Female,1055,0,30,0
30,Private,9,Prof-specialty,White,Female,0,0,40,0
41,Private,9,Other-service,White,Female,0,0,32,0
24,State-gov,14,Prof-specialty,White,Female,0,0,20,0
44,Private,9,Adm-clerical,White,Female,0,0,40,0
22,Private,10,Other-service,Black,Female,0,0,30,0
20,Private,10,Sales,White,Male,0,0,35,0
45,Local-gov,9,Craft-repair,White,Male,0,0,40,1
28,Private,9,Other-service,Black,Female,0,0,23,0
31,Local-gov,9,Craft-repair,White,Male,0,0,40,0
33,Private,10,Adm-clerical,White,Female,99999,0,30,1
42,Local-gov,13,Exec-managerial,White,Male,0,1977,48,1
49,Private,10,Other-service,White,Male,0,0,17,0
18,Private,8,Craft-repair,White,Male,0,0,10,0
46,Private,10,Transport-moving,White,Male,7298,0,45,1
46,State-gov,10,Exec-managerial,White,Female,0,0,40,0
37,Self-emp-inc,13,Exec-managerial,White,Male,0,0,40,0
47,Federal-gov,10,Handlers-cleaners,White,Male,0,0,40,1
49,Private,4,Craft-repair,White,Male,0,0,40,0
36,Self-emp-inc,10,Craft-repair,White,Male,7298,0,45,1
25,Private,13,Prof-specialty,White,Female,0,0,40,0
43,Private,10,Adm-clerical,Black,Female,0,0,40,0
46,Private,10,Adm-clerical,White,Female,0,0,40,0
67,Private,10,Prof-specialty,White,Female,0,0,16,0
37,Private,6,Craft-repair,White,Female,0,0,40,0
54,Private,9,Sales,White,Male,0,0,40,0
49,Private,12,Sales,White,Male,0,0,45,1
62,Private,9,Other-service,White,Female,0,0,24,0
35,Private,9,Farming-fishing,White,Male,0,0,35,0
26,State-gov,13,Exec-managerial,Black,Male,0,0,40,1
25,Private,11,Craft-repair,White,Male,0,0,40,0
49,Private,11,Prof-specialty,White,Female,0,0,38,0
25,Private,13,Tech-support,White,Male,5178,0,40,1
31,Private,9,Transport-moving,White,Male,0,0,40,1
17,Private,7,Protective-serv,White,Female,0,0,30,0
39,Private,13,Sales,White,Male,0,0,50,1
50,Private,10,Exec-managerial,Asian-Pac-Islander,Female,0,0,40,0
42,Self-emp-inc,15,Prof-specialty,White,Male,15024,0,65,1
60,State-gov,16,Prof-specialty,White,Male,0,1902,40,1
51,Private,9,Craft-repair,White,Male,0,0,40,1
25,Private,10,Sales,White,Male,0,0,35,0
40,Self-emp-not-inc,13,Sales,White,Male,0,0,50,1
21,Private,10,Other-service,White,Female,0,0,30,0
57,Self-emp-not-inc,9,Craft-repair,White,Male,0,0,48,1
36,Private,9,Transport-moving,White,Male,8614,0,45,1
39,Self-emp-inc,13,Exec-managerial,White,Male,0,0,60,1
45,Private,13,Prof-specialty,White,Male,0,0,42,1
69,Local-gov,9,Exec-managerial,White,Male,0,0,35,0
38,Private,14,Exec-managerial,White,Male,15024,0,45,1
51,Federal-gov,9,Exec-managerial,White,Male,0,0,57,1
33,Federal-gov,15,Prof-specialty,White,Female,0,0,40,1
48,Private,14,Prof-specialty,White,Male,0,0,40,1
45,State-gov,13,Protective-serv,White,Female,0,0,40,0
42,Private,9,Exec-managerial,White,Male,0,0,50,1
27,Private,7,Craft-repair,White,Male,0,1902,40,1
23,Private,9,Sales,White,Male,0,0,40,0
32,Private,9,Machine-op-inspct,White,Male,0,0,40,0
42,Private,13,Exec-managerial,White,Male,0,2415,60,1
53,Private,15,Exec-managerial,White,Male,0,0,45,1
76,Self-emp-not-inc,4,Craft-repair,White,Male,0,0,10,0
73,Other,6,Other,White,Male,0,0,4,0
24,Private,10,Handlers-cleaners,White,Male,0,0,24,0
46,Local-gov,14,Prof-specialty,White,Female,0,0,43,0
24,Private,9,Transport-moving,White,Male,0,0,45,0
44,Private,10,Craft-repair,White,Male,0,0,50,1
43,Local-gov,10,Adm-clerical,White,Female,0,0,40,0
55,Self-emp-not-inc,10,Tech-support,White,Female,0,0,12,1
24,Private,9,Craft-repair,White,Male,0,0,40,0
52,Private,7,Other-service,White,Male,0,0,40,0
26,Private,10,Adm-clerical,White,Male,0,0,40,1
22,Private,10,Transport-moving,White,Male,0,0,20,0
21,Private,10,Other-service,White,Male,0,0,40,0
20,Private,9,Other-service,Black,Female,0,0,25,0
49,Private,9,Exec-managerial,White,Male,0,0,50,0
59,Private,14,Craft-repair,Asian-Pac-Islander,Female,0,0,35,0
38,Private,12,Exec-managerial,White,Male,0,0,55,0
34,Private,4,Transport-moving,White,Male,0,0,40,0
36,Private,9,Adm-clerical,Black,Female,0,0,40,0
35,Private,13,Adm-clerical,White,Female,0,0,43,0
23,State-gov,9,Other-service,White,Female,0,0,21,0
36,Private,13,Exec-managerial,White,Male,0,1741,40,0
55,State-gov,16,Prof-specialty,Asian-Pac-Islander,Male,0,0,70,1
26,Local-gov,13,Prof-specialty,White,Male,1055,0,40,0
22,Private,11,Prof-specialty,White,Male,0,0,50,0
40,Private,9,Adm-clerical,Black,Male,0,0,40,0
54,Private,10,Adm-clerical,White,Male,0,0,40,0
18,Private,9,Craft-repair,White,Male,0,0,30,0
53,Private,5,Transport-moving,White,Male,0,0,40,0
54,Private,9,Craft-repair,Asian-Pac-Islander,Male,0,1902,40,1
45,State-gov,14,Prof-specialty,White,Female,0,0,45,0
48,Private,10,Exec-managerial,White,Male,0,0,40,0
30,Private,13,Sales,White,Male,0,0,40,1
39,Private,9,Transport-moving,White,Male,0,0,40,0
71,Self-emp-inc,10,Exec-managerial,White,Male,20051,0,50,1
36,Private,13,Exec-managerial,White,Male,0,0,50,1
34,Private,10,Tech-support,Black,Male,0,0,40,1
37,Private,12,Prof-specialty,White,Female,0,0,13,1
70,Private,5,Machine-op-inspct,White,Female,2653,0,40,0
33,Self-emp-inc,13,Prof-specialty,White,Male,0,0,45,0
23,Private,9,Adm-clerical,White,Male,0,0,46,0
37,Private,9,Transport-moving,White,Male,0,0,45,0
36,Private,9,Exec-managerial,White,Female,0,0,40,0
43,Private,12,Other-service,White,Female,0,2238,40,0
62,Other,9,Other,White,Male,0,0,40,1
43,State-gov,14,Exec-managerial,White,Male,0,0,50,1
30,Private,13,Prof-specialty,White,Female,0,0,55,1
32,Private,13,Exec-managerial,White,Male,0,0,60,1
27,Private,10,Adm-clerical,White,Female,0,0,40,0
29,Private,9,Craft-repair,White,Male,0,0,40,0
39,Federal-gov,13,Exec-managerial,Black,Female,0,0,40,0
36,Private,14,Adm-clerical,White,Male,0,1977,40,1
36,Private,10,Craft-repair,White,Female,0,0,40,0
45,Private,9,Handlers-cleaners,White,Female,0,0,40,0
32,Private,13,Adm-clerical,White,Female,0,0,24,1
53,Local-gov,14,Prof-specialty,White,Male,0,0,40,1
43,Private,13,Sales,White,Female,0,0,40,0
33,Self-emp-not-inc,15,Prof-specialty,White,Male,0,0,60,1
24,Private,12,Adm-clerical,White,Male,0,0,40,0
55,Private,10,Craft-repair,White,Male,0,0,40,0
46,Self-emp-not-inc,10,Sales,White,Male,0,0,60,1
23,Private,10,Sales,White,Female,0,0,20,0
65,Private,9,Other-service,Asian-Pac-Islander,Male,0,0,40,0
47,Self-emp-inc,13,Prof-specialty,White,Male,0,0,60,1
29,State-gov,6,Other-service,Black,Female,0,0,40,0
22,Private,7,Craft-repair,White,Male,0,0,40,0
28,Private,13,Adm-clerical,White,Male,0,0,40,1
51,Private,9,Sales,White,Female,0,0,43,0
57,Private,16,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,1
27,Local-gov,13,Prof-specialty,Amer-Indian-Eskimo,Female,0,0,40,0
43,Federal-gov,9,Adm-clerical,White,Male,0,0,40,0
22,Private,10,Exec-managerial,White,Female,0,0,40,0
44,Self-emp-inc,9,Craft-repair,White,Male,0,0,60,1
34,Private,9,Other-service,Black,Male,0,0,30,0
25,Local-gov,9,Adm-clerical,Black,Female,0,0,40,0
55,Self-emp-not-inc,9,Sales,White,Male,0,0,40,0
41,Federal-gov,10,Adm-clerical,White,Male,0,0,40,1
46,Private,14,Prof-specialty,White,Male,0,1977,50,1
56,Local-gov,16,Prof-specialty,White,Female,0,1669,38,0
